id,count,latitude,longitude
1011,1,33.0306,-96.9926
1012,1,32.881,-97.155
1013,1,13.0833,80.2833
1014,1,55.7522,37.6156
1015,1,41.0887,-74.0135
1016,1,59.4281,25.025
1017,1,38,-97
1018,1,32.814,-96.9489
1019,1,33.9137,-98.4934
1020,1,33.2148,-97.1331
1021,1,41.3984,2.1741
1022,1,40.8584,-74.1638
1023,1,28.6,77.2
1024,2,29.9119,-95.0622
1025,1,41.7647,-88.2957
1026,1,45.1984,5.6827
1027,1,37.6788,-77.3265
1028,1,33.0306,-96.9926
1029,1,39.1148,-77.2462
1030,1,35,105
1031,1,40.8529,-74.0421
1032,1,47.6201,-122.1408
1033,1,32.7673,-96.7776
1034,1,60,100
1035,1,45.4194,-94.0489
1036,1,51.5142,-0.0931
1037,1,33.1499,-96.8555
1038,1,38,-97
1039,5,51,9
1040,8,32.6902,-97.1908
1041,1,38,-97
1042,2,43.2342,21.5881
1043,1,38.8339,-104.8214
1044,3,32.446,-95.7039
1045,1,52.2,0.1167
1046,1,40.5623,-74.1399
1047,1,40.496,-84.2947
1048,1,39.824,-75.1318
1049,1,52.4,-0.7167
1050,1,34.0519,-118.0467
1051,1,42.3278,-77.6611
1052,2,33.0035,-96.9
1053,1,38,-97
1054,1,48.9667,9.2833
1055,1,33.1212,-97.1834
1056,1,28.0782,-80.7534
1057,1,46.5956,15.9814
1058,1,46.0833,-64.7667
1059,1,33.1387,-116.9849
1060,1,36.0525,-79.1077
1061,1,-34.9215,-57.9545
1062,4,32.7831,-96.8067
1063,1,45.3038,-93.5672
1064,1,32.7209,-96.9912
1065,1,43.0899,-77.6376
1066,1,26.1948,-98.1836
1067,1,40.6888,-74.0203
1068,1,51.75,19.4667
1069,1,35.6528,-97.4781
1070,1,-25.4167,-49.25
1071,1,33.0198,-96.6989
1072,1,56.1534,10.2255
1073,1,32.7831,-96.8067
1074,1,-37.8139,144.9634
1075,1,28.6812,-81.2763
1076,1,51.6429,22.9084
1077,1,30.1689,-92.0599
1078,6,32.5702,-97.1313
1079,1,40.5765,-111.8938
1080,1,42.3117,-71.2722
1081,2,38.5718,-77.7639
1082,1,38.8251,-90.7289
1083,1,38.9499,-94.7453
1084,1,28.1764,-82.5954
1085,1,57.7833,12.1
1086,1,47.6381,-122.3715
1087,1,30.4446,-97.9691
1088,1,42.0382,-87.7285
1089,1,30.2712,-89.7705
1090,1,54.5,18.55
1091,1,38,-97
1092,1,30.567,-96.2837
1093,1,32.9126,-96.6389
1094,1,38,-97
1095,1,50.8333,4
1096,1,46.1933,-123.0548
1097,3,32.7831,-96.8067
1098,1,42.7853,-87.8219
1099,1,62,15
1100,1,49,32
1101,1,39.9355,-105.0473
1102,1,37.2242,-95.7083
1103,1,33.4484,-112.074
1104,1,41.9,12.4833
1105,1,32.9312,-96.4597
1106,1,48.9,9.1833
1107,1,33.0294,-97.0687
1108,1,30.1766,-95.5101
1109,1,38.6312,-90.1922
1110,1,39.4667,-87.4139
1111,1,32.7243,-97.0805
1112,1,39.9289,116.3883
1113,2,38,-97
1114,1,44.9733,-93.2323
1115,1,27.9987,-82.5156
1116,1,45.3393,5.3449
1117,2,32.9478,-96.8915
1118,1,35.2086,-97.4445
1119,1,38,-97
1120,1,18.5333,73.8667
1121,1,-23.4733,-46.6658
1122,1,48.5666,-109.7389
1123,1,32.9546,-97.015
1124,2,37.0842,-94.5133
1125,1,34.4208,-119.6982
1126,1,41.8648,-72.6819
1127,1,53.7667,-2.7167
1128,1,39.9289,116.3883
1129,1,32.2207,-98.2023
1130,1,0,0
1131,1,42.2711,-89.094
1132,1,39.0102,-78.344
1133,1,39.0481,-95.5791
1134,1,38,-97
1135,1,41.3094,-72.924
1136,1,32.7254,-97.3208
1137,1,35.5362,-100.9599
1138,1,37.3394,-121.895
1139,2,33.1357,-117.3019
1140,1,51.401,21.1581
1141,1,49,32
1142,1,13.0833,80.2833
1143,1,46.4167,20.3333
1144,1,60,100
1145,2,51,9
1146,1,55.7522,37.6156
1147,1,33.2617,-96.8117
1148,1,32.6423,-97.5448
1149,1,40.1183,-83.7834
1150,1,51,9
1151,1,55.7522,37.6156
1152,1,35.059,-89.8638
1153,1,40.5861,-98.3884
1154,1,30.4507,-91.1546
1155,4,33.2324,-97.1108
1156,1,41.4815,-73.2132
1157,1,41.417,-87.3653
1158,1,29.9342,-95.4057
1159,1,34.7753,-92.3435
1160,1,38,-97
1161,1,40.9428,-85.232
1162,1,3.0833,101.65
1163,2,34.4757,-93.0117
1164,1,32.8796,-96.7043
1165,1,31.2164,-97.7418
1166,1,41.1787,-112.0493
1167,1,37.9748,-87.5559
1168,1,51.8333,-2.25
1169,1,37.1493,-94.8893
1170,1,32.736,-96.2753
1171,2,35.3339,-97.477
1172,1,38,-97
1173,1,43.4063,-93.7744
1174,1,30.4507,-91.1546
1175,1,32.7153,-117.1573
1176,1,36.3934,-87.6364
1177,1,13,122
1178,1,59.8944,30.2642
1179,1,32.7357,-97.1081
1180,1,28.6667,77.2167
1181,1,32.7831,-96.8067
1182,1,43.0389,-87.9065
1183,1,51.5142,-0.0931
1184,1,32.7734,-94.9889
1185,1,26.0614,119.3061
1186,1,32.3865,-96.8483
1187,1,42.6465,-83.3554
1188,1,32.5251,-93.7502
1189,1,-3.3167,-41.4167
1190,1,44.1833,28.65
1191,1,39.9289,116.3883
1192,1,29.7633,-95.3633
1193,1,32.7831,-96.8067
1194,1,40.8996,-81.4396
1195,1,40.7644,-99.0194
1196,1,32.9299,-96.8353
1197,1,41.8917,-87.9359
1198,1,34.2521,-118.7843
1199,3,29.7523,-95.367
1200,1,37.3197,-79.8905
1201,1,51.8333,-2.25
1202,1,38,-97
1203,1,-33.8615,151.2055
1204,1,49,32
1205,1,44.9464,-93.0515
1206,1,35.4676,-97.5164
1207,1,27.8006,-97.3964
1208,1,32.7492,-97.2205
1209,1,29.2858,-81.0559
1210,1,33.4151,-111.5496
1211,3,32.8524,-97.288
1212,1,39,35
1213,1,43.4166,5.3012
1214,1,32.9234,-97.081
1215,1,38.9599,-77.3428
1216,1,32.7831,-96.8067
1217,1,20.6667,-103.3333
1218,1,46.0553,14.5144
1219,1,34.5045,-97.1195
1220,1,52.4167,16.9667
1221,1,29.7052,-95.1238
1222,1,29.5822,-95.7608
1223,1,51,9
1224,1,53.4167,-3
1225,1,38.693,-121.6812
1226,2,38,-97
1227,1,42.7325,-84.5555
1228,2,32.4312,-96.6678
1229,1,39.9289,116.3883
1230,2,32.736,-96.2753
1231,1,54.6833,25.3167
1232,1,32.9588,-96.9812
1233,2,32.8151,-97.1734
1234,1,47.8167,9.65
1235,1,38,-97
1236,1,30.6521,-96.341
1237,1,39.1088,-76.7454
1238,1,38,-97
1239,1,35.0137,-97.3611
1240,1,46.8772,-96.7898
1241,1,38,-97
1242,1,24.4798,118.0819
1243,1,29.7397,-95.8302
1244,1,41.1103,-84.2415
1245,1,42.737,-84.4839
1246,1,38,-97
1247,1,38,-97
1248,1,45.75,126.65
1249,1,35.233,-97.4122
1250,1,33.0462,-96.9942
1251,2,38,-97
1252,1,40.9207,-73.891
1253,1,40.9312,-73.8988
1254,1,30.2414,-97.7687
1255,1,32.9234,-97.081
1256,1,4.6492,-74.0628
1257,1,55.7522,37.6156
1258,1,33.561,-111.9089
1259,1,35.3665,-78.0849
1260,1,35.233,-97.4122
1261,1,33.4484,-112.074
1262,1,43.3956,-85.4678
1263,1,38,-97
1264,1,36,138
1265,1,32.9245,-96.8938
1266,1,59.3772,28.1903
1267,1,41.0696,-81.8982
1268,1,32.6916,-97.0888
1269,1,-5.2,-80.6333
1270,1,55.6667,12.5833
1271,1,32.9478,-96.8915
1272,1,27.9475,-82.4584
1273,1,36.0971,-95.9627
1274,1,38,-97
1275,1,40.4842,-88.9937
1276,1,32.7254,-97.3208
1277,1,28.4772,-82.5999
1278,1,36.3479,-86.6005
1279,1,50.8333,4
1280,1,30.8173,-88.1774
1281,1,32.7831,-96.8067
1282,1,24.9878,118.4983
1283,1,39.9289,116.3883
1284,1,34.1425,-118.2551
1285,1,30.9287,-97.5819
1286,1,32.7254,-97.3208
1287,1,49,32
1288,1,38,-97
1289,1,38,-97
1290,1,39.0911,-94.4155
1291,1,48.1667,11.3167
1292,1,-6.3033,107.3056
1293,1,41.2324,-95.8762
1294,1,33.7983,-117.7824
1295,1,34.1894,-97.1603
1296,1,35.124,-97.6707
1297,1,35.1988,-106.7035
1298,1,32.9126,-96.6389
1299,1,38,-97
1300,1,32.6099,-85.4808
1301,1,-12.05,-77.05
1302,1,33.089,-96.8864
1303,1,33.6201,-95.6003
1304,2,38,-97
1305,1,45.5479,-122.5015
1306,1,35,105
1307,1,32.9685,-96.5821
1308,1,32.8673,-97.2486
1309,1,51.1333,1.3
1310,1,49,32
1311,1,37.0034,-88.3845
1312,1,32.9579,-96.6236
1313,1,32.7668,-96.5992
1314,2,38,-97
1315,1,42.5767,-70.9549
1316,1,38,-97
1317,1,18.25,-66.5
1318,1,32.516,-93.7321
1319,1,34.3122,-86.5049
1320,7,60,100
1321,1,54,-2
1322,2,32.746,-96.9978
1323,5,60,100
1324,1,38,-97
1325,1,32.9579,-96.6236
1326,1,32.6902,-97.1908
1327,2,60,100
1328,1,41.9164,22.4128
1329,3,41.5573,-87.6656
1330,1,51.7373,36.1873
1331,1,32.9722,-96.7376
1332,1,32.7254,-97.3208
1333,1,38,-97
1334,1,10.5,-66.9167
1335,1,33.6638,-84.7331
1336,1,37.9833,23.7333
1337,2,30.3042,-97.6857
1338,1,32.7235,-97.4625
1339,1,39.9289,116.3883
1340,1,62,10
1341,1,42.3751,-71.1056
1342,1,38,-97
1343,1,32.7254,-97.3208
1344,1,35.5331,-97.7707
1345,1,32.7153,-117.1573
1346,1,35.708,-97.5749
1347,1,33.0035,-96.9
1348,1,41.8011,-88.0748
1349,1,32.7254,-97.3208
1350,1,37.4429,-122.1514
1351,1,32.7357,-97.1081
1352,1,40.6936,-89.589
1353,1,43.6667,-79.4167
1354,1,32.9143,-96.7366
1355,1,41.7059,-83.6376
1356,2,41.1105,-95.934
1357,1,50.1167,8.6833
1358,1,42.8333,12.8333
1359,1,29.8729,-98.014
1360,1,51,9
1361,1,38,-97
1362,1,29.4241,-98.4936
1363,1,32.5007,-94.7405
1364,1,44.3877,0.8209
1365,3,54,-2
1366,1,38,-97
1367,1,30.5313,-96.693
1368,1,39.7976,-75.5392
1369,1,32.7673,-96.6247
1370,1,29.7633,-95.3633
1371,1,30.2058,-97.8002
1372,1,39.926,-75.1196
1373,1,30.0861,-94.1018
1374,1,38,-97
1375,1,32.7357,-97.1081
1376,1,32.746,-96.9978
1377,1,55.5669,38.2303
1378,1,32.8156,34.9892
1379,1,60,100
1380,1,30.2672,-97.7431
1381,1,37.0571,-76.4619
1382,1,59.3333,18.05
1383,1,26.272,-80.258
1384,1,45.8167,22.0667
1385,1,37.555,-122.2687
1386,1,30.0983,-95.357
1387,1,38.3178,-88.8921
1388,1,54.1167,-114.4
1389,1,32.7254,-97.3208
1390,1,31.6995,-94.6074
1391,2,38,-97
1392,1,35.9446,-84.0059
1393,1,32.0678,34.7647
1394,1,41.1412,-73.2637
1395,3,31.8639,117.2808
1396,1,29.9983,-97.8715
1397,1,30.2414,-97.7687
1398,1,27.9578,-82.4622
1399,1,30.6131,-96.3217
1400,1,33.6645,-111.8734
1401,2,32.7357,-97.1081
1402,1,39.7055,-104.9664
1403,1,36.6683,116.9972
1404,1,42.4632,-96.322
1405,1,30.2414,-97.7687
1406,1,59.4339,24.7281
1407,1,-23.4733,-46.6658
1408,1,29.0302,-82.6687
1409,1,38.4561,-90.892
1410,1,44.295,-93.2688
1411,1,59.3036,24.4131
1412,1,40.6403,22.9439
1413,1,33.077,-97.0702
1414,1,33.0735,-96.9032
1415,1,39.529,-104.905
1416,1,59.9167,10.75
1417,1,28.5383,-81.3792
1418,1,38,-97
1419,1,38,-97
1420,1,39.0997,-94.5786
1421,1,41.08,-80.6635
1422,1,45.6,-76.4833
1423,1,33.0535,-97.472
1424,1,43.8667,-79.2667
1425,1,40.6617,-73.9855
1426,1,51,9
1427,1,32.5421,-97.3208
1428,1,38.5767,-92.1735
1429,2,42.2343,-88.3068
1430,2,34.0943,-118.3811
1431,1,24.6537,46.7152
1432,1,41.2586,-95.9378
1433,1,-32.95,151.6667
1434,1,44.95,24.95
1435,1,29.7633,-95.3633
1436,1,32.8256,-96.9615
1437,1,32.7831,-96.8067
1438,1,45.6,-73.7333
1439,3,51,9
1440,1,32.7254,-97.3208
1441,1,13,122
1442,1,38,-97
1443,2,32.948,-96.8132
1444,1,30.4563,-84.354
1445,1,32.3694,-96.7873
1446,1,-30,-71
1447,1,48.8667,2.3333
1448,1,42.7654,-71.4676
1449,1,57.6198,39.8554
1450,1,40.3978,-105.075
1451,1,32.9618,-96.8292
1452,1,29.4821,-98.4556
1453,1,38.8251,-90.7289
1454,1,8.8848,-75.7905
1455,1,53.8663,14.4319
1456,1,37.4914,-122.211
1457,2,49,32
1458,1,60,100
1459,1,38,-97
1460,1,55.7522,37.6156
1461,1,50.3154,19.0782
1462,1,38.6599,-76.5399
1463,2,26.1223,-80.1434
1464,1,32.8592,-97.0819
1465,5,54,-2
1466,1,32.8951,-97.5459
1467,1,38.9785,-76.4922
1468,1,54.7852,56.0456
1469,1,35.2226,-97.4395
1470,1,30.4383,-84.2807
1471,1,30.3538,-94.3882
1472,1,41.1206,-95.9951
1473,1,30.628,-96.3344
1474,1,38.3364,-82.9924
1475,1,33.1464,-97.0902
1476,1,40.744,-73.1387
1477,1,34.3196,-86.2735
1478,1,10.5,-66.9167
1479,2,32.9104,-96.1355
1480,1,39.166,-94.8264
1481,1,42.563,-114.4609
1482,1,38,-97
1483,1,30.2878,-81.4264
1484,1,38,-97
1485,1,60,100
1486,1,6.2518,-75.5636
1487,1,33.4966,-82.5286
1488,1,38.2542,-85.7594
1489,1,33.2148,-97.1331
1490,1,32.8156,34.9892
1491,3,38,-97
1492,1,49,32
1493,1,38,-97
1494,1,37.5538,-77.4603
1495,1,30.3035,-89.8583
1496,1,32.9299,-96.8353
1497,1,60,100
1498,1,35.5464,-97.5626
1499,1,64,26
1500,1,49,32
1501,1,38,-97
1502,1,33.1507,-96.8236
1503,1,38.9033,-92.1022
1504,1,32.2568,-96.0822
1505,2,54,-2
1506,1,41.6188,-85.9839
1507,1,51.9347,5.5796
1508,42,54,-2
1509,1,34.0887,-118.3278
1510,69,54,-2
1511,1,30.5044,-90.4612
1512,1,54,-2
1513,1,43.6667,-79.4167
1514,1,41.5931,-81.5268
1515,1,43.206,-85.9689
1516,1,43.6667,-79.4167
1517,1,33.0306,-96.9926
1518,1,29.4241,-98.4936
1519,1,-33.8615,151.2055
1520,1,42.036,-93.4652
1521,7,33.2148,-97.1331
1522,1,32.8667,-117.2481
1523,1,40.5516,-74.4637
1524,1,32.7831,-96.8067
1525,1,49.8407,24.0305
1526,1,40.6224,-74.3124
1527,2,32.7254,-97.3208
1528,1,30,70
1529,1,54.2021,37.6443
1530,1,39.8227,-86.145
1531,1,32.6916,-97.0888
1532,1,32.9689,-96.7991
1533,1,38,-97
1534,1,32.9245,-96.8938
1535,1,33.1499,-96.8555
1536,1,33.6748,-111.9519
1537,1,55.95,-3.2
1538,1,33.0035,-96.9
1539,1,32.7831,-96.8067
1540,1,37.3197,-79.8905
1541,1,34.7888,-92.4127
1542,1,38,-97
1543,1,40.5728,-79.7248
1544,1,27.7709,-82.6793
1545,1,33.1482,-95.5996
1546,1,42.3584,-71.0598
1547,1,42.9667,-82.4
1548,1,32.7243,-97.0805
1549,1,38,-97
1550,2,35.278,-93.1373
1551,1,35.0845,-106.6511
1552,1,44.2586,-88.5065
1553,1,29.7633,-95.3633
1554,1,36.7281,-95.8997
1555,1,27.6851,-97.4003
1556,1,29.5731,-82.4076
1557,1,33.9071,-118.0767
1558,1,40.5103,-88.998
1559,1,41.4737,-81.5798
1560,1,40.9121,-74.1748
1561,1,49.25,-123.1333
1562,1,39,22
1563,1,39.9289,116.3883
1564,1,47.9917,37.7759
1565,1,39.6351,-78.7665
1566,1,49.9808,36.2527
1567,1,59.4339,24.7281
1568,1,44.0805,-103.231
1569,1,50.6867,14.5381
1570,1,37.3398,-77.4586
1571,1,60.6667,17.1667
1572,1,52.5167,13.4
1573,1,31.9743,-94.8138
1574,2,32.7831,-96.8067
1575,1,32.7357,-97.1081
1576,1,51.8333,6.6
1577,1,45.0724,-93.1874
1578,1,28.8053,-97.0036
1579,1,38.2494,-122.04
1580,1,32.8371,-97.082
1581,1,60.45,22.2833
1582,1,36.175,-115.1372
1583,1,44.4167,8.95
1584,1,31.0536,-97.6421
1585,2,41.2615,-96.0527
1586,1,52.3881,5.2354
1587,1,51.3167,4.9833
1588,1,32.7673,-96.7776
1589,1,38,-97
1590,1,39.6397,-74.9738
1591,1,32.2942,-64.7839
1592,1,41.3928,-81.7347
1593,1,29.4889,-98.3987
1594,1,45.0167,-72.0833
1595,1,49,32
1596,1,32.814,-96.9489
1597,1,59.8944,30.2642
1598,4,46,2
1599,1,47,8
1600,1,32.9722,-96.7376
1601,1,40.55,23.0167
1602,1,30.4564,-97.6938
1603,1,32.8339,-96.7715
1604,1,5.55,-0.2167
1605,1,37.7749,-122.4194
1606,1,32.7831,-96.8067
1607,1,41.9619,-87.9473
1608,1,38,-97
1609,1,39.9117,32.8403
1610,1,51,9
1611,1,40.2072,-76.8478
1612,1,54.7818,32.0401
1613,1,32.9482,-96.7297
1614,2,29.7176,-95.4188
1615,1,32.4824,-96.9945
1616,1,41.85,-87.65
1617,1,40.4647,-111.6332
1618,1,32.7831,-96.8067
1619,1,40.0085,-75.2605
1620,1,49.832,19.9441
1621,1,40.2921,-76.4259
1622,1,49.9167,10.2333
1623,1,49,32
1624,1,39.9289,116.3883
1625,1,33.089,-96.8864
1626,1,52.5,5.75
1627,1,30.6744,-96.37
1628,1,33.2148,-97.1331
1629,1,40.6441,-73.9779
1630,1,35.6165,-97.4789
1631,1,42.113,-87.9807
1632,1,55.7522,37.6156
1633,1,41.8776,-87.6272
1634,1,30.0684,-95.3727
1635,1,32.6902,-97.1908
1636,7,34.053,-118.2642
1637,1,49.8833,-97.1667
1638,1,60,-95
1639,1,30.6131,-96.3217
1640,1,33.0294,-97.0687
1641,2,46.4286,34.2498
1642,1,59.8944,30.2642
1643,1,36.1443,-115.2794
1644,1,50.4333,30.5167
1645,1,32.7831,-96.8067
1646,1,32.6607,-96.9171
1647,1,29.7633,-95.3633
1648,1,32.8256,-96.9615
1649,1,52.5167,13.4
1650,1,35.3859,-94.3986
1651,3,45.6387,-122.6615
1652,1,39.4695,-76.8294
1653,1,37.0286,-7.8411
1654,1,38,-97
1655,1,50.8333,-0.15
1656,1,50.55,7.3
1657,1,50.1372,18.9664
1658,3,54,-2
1659,1,32.7254,-97.3208
1660,1,39.9612,-82.9988
1661,3,40.1883,-75.1502
1662,1,59.85,17.6333
1663,1,40.6443,-8.6455
1664,1,32.7357,-97.1081
1665,1,53.55,-2.1167
1666,1,38.8817,-92.402
1667,1,51,9
1668,1,39.1148,-77.2462
1669,1,35.2075,-101.8922
1670,1,36.0797,-96.2178
1671,1,43.5408,-73.3649
1672,1,38,-97
1673,1,40.7759,-73.9902
1674,1,38,-97
1675,1,-28.6667,-49.3833
1676,1,23.1167,113.25
1677,2,42.6241,-71.3389
1678,1,39.9738,-86.1765
1679,2,55.7522,37.6156
1680,1,-22.9,-43.2333
1681,2,30.2672,-97.7431
1682,1,35.9221,-95.8776
1683,1,32.7243,-97.0805
1684,1,59.2833,15.2167
1685,1,39.4793,-76.7981
1686,1,30.2672,-97.7431
1687,1,51.2167,6.7667
1688,1,52.2457,20.949
1689,1,45.5073,-122.6932
1690,1,46.55,24.5667
1691,1,36.0679,-86.7194
1692,1,32.6916,-97.0888
1693,1,36.9036,-121.0215
1694,1,33.471,-81.9748
1695,1,32.9358,-96.7853
1696,1,28.6667,77.2167
1697,1,37.3874,-121.9024
1698,1,46.2701,6.9484
1699,1,32.9367,-96.549
1700,1,38.4795,-82.6602
1701,1,30.2672,-97.7431
1702,1,23.0333,72.6167
1703,1,44.9843,-93.2654
1704,1,23,-102
1705,1,31.9714,-81.0716
1706,2,32.7831,-96.8067
1707,1,23.1167,113.25
1708,1,43.8992,-71.1484
1709,1,61.5,23.75
1710,7,51,9
1711,1,34.0396,-118.2661
1712,1,34.1422,-81.2047
1713,1,40.0979,-74.2176
1714,1,36.0971,-95.9627
1715,1,31.5497,74.3436
1716,1,32.8151,-97.1734
1717,1,51,9
1718,1,37.9529,-122.0225
1719,1,38.9499,-94.7453
1720,1,37.5985,126.9783
1721,1,32.7831,-96.8067
1722,1,38,-97
1723,1,56,10
1724,1,37.9265,-91.7791
1725,1,45.95,9.6667
1726,1,41.4632,-87.693
1727,1,32.7254,-97.3208
1728,1,33.995,-96.3917
1729,1,55.7522,37.6156
1730,1,32.2528,-80.8895
1731,2,33.0945,-97.3118
1732,4,35.0845,-106.6511
1733,1,59.3833,17.9167
1734,2,45.5848,-122.9117
1735,1,32.8008,-97.2126
1736,1,32.7831,-96.8067
1737,1,29.5616,-98.227
1738,1,34.1894,-97.1603
1739,1,30.797,-98.2445
1740,1,41.6398,-88.106
1741,1,36.0751,-97.0312
1742,1,30.2672,-97.7431
1743,2,39.1142,-94.6275
1744,1,33.9883,-118.1869
1745,1,50.8333,20.6667
1746,1,43.0899,-77.6376
1747,1,33.6891,-78.8867
1748,1,30.628,-96.3344
1749,1,40.7087,-111.7143
1750,1,32.85,-96.9613
1751,1,28.7501,-82.5166
1752,1,43.1746,-86.1834
1753,1,44.2333,-76.4833
1754,1,49.25,-123.1333
1755,1,48.8486,2.4377
1756,1,34.9339,-78.8226
1757,1,39.6929,-104.8847
1758,3,37.7772,-122.4931
1759,1,36.0173,-95.9357
1760,1,34.8668,-92.4043
1761,1,37.3483,-79.1571
1762,6,29.7598,-82.2809
1763,1,36.9112,-80.32
1764,1,41.3832,-71.6417
1765,1,39.9289,116.3883
1766,1,30.3119,-95.4561
1767,12,49,32
1768,1,33.0198,-96.6989
1769,1,32.7673,-96.6247
1770,1,42.2485,-71.7656
1771,1,32.1176,-96.3239
1772,1,41.6034,-72.7763
1773,1,52.25,21
1774,1,34.7465,-92.2896
1775,1,33.9412,-84.2135
1776,1,43.3833,-80.7167
1777,1,50.1667,18.7667
1778,1,39.4073,-98.0881
1779,1,32.8195,-96.6338
1780,1,37.6936,-97.4804
1781,1,32.6323,-96.9125
1782,1,32.7831,-96.8067
1783,4,33.5717,-117.7289
1784,1,46.8,21.65
1785,1,29.6919,-95.6512
1786,1,40.7684,-74.4942
1787,1,42.6342,-72.6026
1788,1,33.0198,-96.6989
1789,1,30.4507,-91.1546
1790,1,57.5,12.6833
1791,1,26.4615,-80.0728
1792,2,54,-2
1793,1,33.0198,-96.6989
1794,5,32.7831,-96.8067
1795,1,38,-97
1796,3,26.1906,-97.6961
1797,1,32.8918,-97.1467
1798,1,32.5101,74.5431
1799,1,33.3734,-84.8541
1800,5,33.9137,-98.4934
1801,3,44.5054,-87.9666
1802,1,57.6467,11.9294
1803,1,37.1894,-121.7053
1804,1,38,-97
1805,1,36.154,-95.9928
1806,1,54,-2
1807,1,32.7831,-96.8067
1808,1,51.9718,6.7196
1809,1,-6.1744,106.8294
1810,1,32.6586,-97.3842
1811,1,59.4339,24.7281
1812,1,48.35,8.9833
1813,1,32.7831,-96.8067
1814,1,26.1722,-97.9812
1815,7,33.1032,-96.6706
1816,1,38.6273,-90.1979
1817,1,32.7235,-97.4625
1818,1,38.1302,-121.2725
1819,1,40.3409,-76.4113
1820,1,42.3027,-83.2456
1821,1,41.6262,-75.7805
1822,1,39.3354,-76.7888
1823,1,33.7456,-117.8678
1824,1,33.2148,-97.1331
1825,1,58.0093,56.2841
1826,1,51,9
1827,1,45.0938,-93.0023
1828,1,54,-2
1829,2,33.0462,-96.9942
1830,1,43.1184,-89.5207
1831,1,32.8659,-97.2176
1832,1,32.7831,-96.8067
1833,1,60,100
1834,1,-36.8667,174.7667
1835,1,40.524,-105.1396
1836,1,33.9137,-98.4934
1837,1,32.9478,-96.8915
1838,1,49.8407,24.0305
1839,1,42.008,-73.8175
1840,1,38,-97
1841,1,26.1546,-98.2045
1842,1,29.5628,106.5528
1843,1,36.7473,-95.9808
1844,1,39.0046,-77.0369
1845,1,33.1088,-97.1665
1846,1,37.0286,-7.8411
1847,1,33.0812,-96.8133
1848,1,41.2639,-74.3634
1849,1,32.9618,-96.8292
1850,1,33.077,-97.0702
1851,1,39.4496,-75.7163
1852,1,55.7522,37.6156
1853,1,40.9415,-73.1059
1854,1,38,-97
1855,1,32.8101,-97.1061
1856,1,35.5151,-97.5741
1857,1,32.6606,-97.0249
1858,2,37.5629,-97.2285
1859,1,38,-97
1860,1,49.0625,25.388
1861,1,26.2159,-98.3253
1862,1,38,-97
1863,1,29.7633,-95.3633
1864,1,42.2923,-83.7145
1865,1,33.0198,-96.6989
1866,1,49,32
1867,1,27.0442,-82.2359
1868,1,33.8312,-117.8673
1869,1,35.9814,-97.9112
1870,1,41.7814,-72.7544
1871,1,32.7831,-96.8067
1872,1,43.0443,-83.5192
1873,1,28.4838,-82.513
1874,1,32.7831,-96.8067
1875,1,33.3462,-111.8153
1876,1,35.5154,-97.5276
1877,1,29.518,-98.3161
1878,2,38,-97
1879,1,32.7831,-96.8067
1880,1,40.7354,-73.8783
1881,1,-6.1744,106.8294
1882,3,36.154,-95.9928
1883,1,26.6693,-80.0593
1884,6,30.3674,-89.0928
1885,1,39.0997,-94.5786
1886,1,51,9
1887,1,38.6273,-90.1979
1888,1,29.5616,-98.227
1889,1,41.2628,-96.1164
1890,1,33.4484,-112.074
1891,11,51,9
1892,1,22.2833,114.15
1893,1,37.6922,-97.3375
1894,1,42.036,-93.4652
1895,1,41.6635,-88.3155
1896,1,47,20
1897,1,38.6273,-90.1979
1898,1,37,127.5
1899,2,39.9289,116.3883
1900,1,30.1028,-94.174
1901,2,60,-95
1902,1,46,15
1903,1,47.85,35.2833
1904,28,39.9289,116.3883
1905,1,55.7522,37.6156
1906,1,30.6327,-97.6772
1907,1,23,-102
1908,1,33.8974,-107.0261
1909,2,43.3167,-79.8
1910,1,36.0607,-95.8064
