latitude,longitude,count
41.1192,-78.76,1
34.5714,-78.7566,1
42.8854,-78.7503,1
38.9938,-78.7385,1
42.9864,-78.7279,3
43.2641,-78.7253,1
35.7463,-78.7239,4
42.6207,-78.7213,1
35.9341,-78.7166,1
35.848,-78.7004,1
35.4832,-78.6798,1
35.8204,-78.6783,1
34.2926,-78.6759,1
35.6838,-78.6636,1
35.5617,-78.6586,1
33.875,-78.6582,1
35.7721,-78.6386,3
35.843,-78.6311,1
35.9022,-78.6283,1
42.9057,-78.6264,1
35.7977,-78.6253,1
42.9767,-78.592,2
39.9411,-78.5678,1
38.0888,-78.5592,3
35.3821,-78.5486,1
34.6849,-78.5435,1
-1.3167,-78.5333,1
38.0329,-78.5137,2
-0.2167,-78.5,4
38.0293,-78.4767,5
36.0249,-78.4744,1
35.6507,-78.4564,1
38.659,-78.4515,1
35.9948,-78.4405,1
40.4234,-78.4339,1
40.5536,-78.424,1
42.0623,-78.3772,1
35.781,-78.3697,2
38.0226,-78.3592,1
39.0102,-78.344,1
44.3,-78.3333,5
34.998,-78.3233,1
35.808,-78.3169,1
39.1492,-78.278,1
39.0255,-78.2696,1
38.3804,-78.2575,3
39.0834,-78.2181,2
42.4265,-78.2134,1
43.2465,-78.1936,2
42.9981,-78.1875,1
39.699,-78.1797,1
39.1679,-78.1672,4
43.9667,-78.1667,2
39.1857,-78.1633,1
34.2432,-78.0996,2
35.3665,-78.0849,1
40.8002,-78.0558,3
43.3305,-78.0306,1
38.0251,-78.0042,1
38.4348,-77.9866,5
37.7816,-77.9726,1
39.4562,-77.9639,2
39.4632,-77.9521,1
43.2137,-77.9392,1
41.7992,-77.9343,1
35.7213,-77.9155,1
40.7975,-77.9021,7
37.7338,-77.8881,1
40.3845,-77.8822,1
34.2205,-77.8702,1
41.9892,-77.8658,1
43.0736,-77.8642,1
40.8077,-77.8614,1
40.7934,-77.86,4
40.802,-77.8564,1
35.9864,-77.852,1
39.4406,-77.8137,1
35.9382,-77.7905,1
39.227,-77.7897,1
38.3113,-77.7871,1
40.9354,-77.7831,1
39.1326,-77.7686,1
38.5718,-77.7639,2
38.7336,-77.7444,2
43.1267,-77.7316,1
35.9216,-77.7315,1
39.6418,-77.72,1
43.2144,-77.7125,1
39.519,-77.6878,1
37.4426,-77.672,1
37.5415,-77.6678,1
39.9376,-77.6611,1
42.3278,-77.6611,1
37.4849,-77.6551,1
43.0899,-77.6376,5
37.312,-77.6344,3
38.8175,-77.6308,2
43.1548,-77.6156,5
35.2375,-77.6151,1
38.2724,-77.5932,4
43.2246,-77.592,2
38.201,-77.5892,2
43.1518,-77.5852,1
39.3433,-77.5739,1
37.6273,-77.5437,1
36.686,-77.5425,2
38.7932,-77.5366,1
39.1748,-77.5326,3
38.9995,-77.5286,3
34.7595,-77.5019,1
37.516,-77.5005,3
38.7462,-77.4903,1
37.5858,-77.4888,1
39.0437,-77.4875,2
39.0335,-77.4838,3
38.2981,-77.4826,1
37.4535,-77.478,1
38.9881,-77.4755,1
38.8159,-77.4607,1
37.5538,-77.4603,3
37.3398,-77.4586,2
37.5522,-77.4582,2
37.9288,-77.4558,1
38.9036,-77.4512,1
43.2186,-77.4494,2
37.6141,-77.442,2
37.955,-77.4372,1
37.5399,-77.4335,1
38.8943,-77.4311,1
38.8404,-77.4289,1
42.9858,-77.428,1
43.1005,-77.426,15
39.4143,-77.4105,2
37.268,-77.4073,2
38.2166,-77.4029,2
38.9266,-77.3936,12
34.6921,-77.3912,2
38.4336,-77.3887,2
38.7801,-77.3867,1
38.9841,-77.3827,1
39.3427,-77.3782,1
37.5577,-77.3769,1
38.8791,-77.3766,1
34.7984,-77.3592,1
25.0833,-77.35,3
38.9311,-77.3489,1
38.6419,-77.3463,2
38.9599,-77.3428,1
37.3477,-77.3407,3
38.8357,-77.3375,1
37.6788,-77.3265,3
43.1089,-77.3226,1
38.678,-77.3197,1
38.8462,-77.3064,4
44.4667,-77.3,1
38.7851,-77.2866,2
43.2209,-77.283,1
37.6134,-77.2564,1
38.6582,-77.2497,1
39.1148,-77.2462,3
34.7138,-77.2452,2
39.0274,-77.2365,1
38.7759,-77.2344,1
34.7061,-77.2297,1
39.8418,-77.2291,1
38.9499,-77.2223,1
37.2737,-77.2197,1
38.8381,-77.2121,1
39.0182,-77.2086,1
39.1434,-77.2014,1
42.3174,-77.1934,1
38.864,-77.1922,4
40.2015,-77.1889,1
38.7893,-77.1872,1
38.7609,-77.1852,1
39.0892,-77.1835,2
39.5364,-77.1833,1
38.8823,-77.1711,1
38.9358,-77.1621,3
39.3762,-77.1547,1
39.084,-77.1528,1
38.757,-77.1487,1
38.7833,-77.1234,1
39.0526,-77.121,3
38.8337,-77.1204,1
38.9543,-77.1159,1
38.8747,-77.113,1
38.881,-77.1043,2
42.8251,-77.0958,1
38.9376,-77.0928,1
38.9712,-77.0764,3
38.9144,-77.0763,1
38.9651,-77.0654,1
39.3598,-77.0625,1
39.0898,-77.0611,1
38.9345,-77.0596,1
-12.05,-77.05,14
40.9176,-77.0477,1
38.8048,-77.0469,3
39.0409,-77.0445,1
38.9068,-77.0427,2
39.0046,-77.0369,1
38.9907,-77.0261,1
38.9097,-77.0231,8
38.5163,-77.0154,1
40.1814,-76.9969,1
40.1565,-76.9964,1
39.5754,-76.9958,1
39.5512,-76.9947,1
38.7551,-76.9805,1
38.9057,-76.9783,1
38.6259,-76.9779,1
40.9812,-76.9587,2
38.3773,-76.9533,1
38.6246,-76.9391,5
39.0012,-76.9317,1
39.0348,-76.9075,1
39.0504,-76.9055,3
38.2998,-76.9031,1
38.8912,-76.8953,2
39.4929,-76.8894,1
40.9645,-76.8844,1
39.1358,-76.872,1
44.3333,-76.8667,1
39.3406,-76.8593,1
40.2558,-76.8586,1
38.969,-76.8537,1
39.0993,-76.8483,1
40.2072,-76.8478,1
40.418,-76.8452,2
39.4695,-76.8294,1
39.1356,-76.8276,1
39.2106,-76.8268,1
38.9876,-76.8205,1
18,-76.8,2
39.4793,-76.7981,1
39.3354,-76.7888,1
42.2125,-76.7868,1
38.816,-76.7497,1
39.2058,-76.748,1
39.1088,-76.7454,2
39.2694,-76.7447,1
38.4429,-76.7438,1
42.5981,-76.7308,2
37.2438,-76.7275,1
39.9171,-76.7256,2
39.2582,-76.7131,1
38.9268,-76.7118,1
39.084,-76.7002,2
39.1371,-76.6983,1
39.3326,-76.6928,1
39.1183,-76.6854,2
39.0142,-76.6794,3
39.6476,-76.6793,2
39.0596,-76.648,1
40.2667,-76.6381,1
39.2952,-76.6231,2
39.084,-76.6157,4
37.5722,-76.6133,1
39.2904,-76.6122,6
41.7798,-76.6075,1
39.9009,-76.6058,1
38.7176,-76.6013,1
39.3288,-76.5967,2
39.3668,-76.588,1
43.1681,-76.573,1
39.4157,-76.5718,1
39.4994,-76.5646,1
40.7942,-76.5576,1
38.9879,-76.5454,3
38.6599,-76.5399,1
39.3919,-76.5288,1
3.4372,-76.5225,1
39.1252,-76.5116,1
38.3004,-76.5075,2
37.2782,-76.5038,1
39.0411,-76.4942,1
37.0736,-76.4936,1
38.9785,-76.4922,3
39.3892,-76.492,2
38.9413,-76.4915,2
44.2333,-76.4833,3
45.6,-76.4833,1
42.4485,-76.4804,2
37.1786,-76.4721,1
41.053,-76.4701,2
37.0571,-76.4619,1
38.2345,-76.4308,2
40.2921,-76.4259,4
39.4487,-76.4165,1
40.797,-76.4119,1
40.3409,-76.4113,1
39.3402,-76.4026,2
43.4464,-76.3971,1
36.8815,-76.3797,1
36.7028,-76.3729,1
39.5382,-76.3519,1
37.0299,-76.3452,1
43.348,-76.3422,2
40.0379,-76.3055,4
39.5526,-76.2982,1
36.917,-76.2901,1
39.4738,-76.2894,1
36.8468,-76.2852,5
42.1034,-76.2622,1
39.5674,-76.2356,1
43.0402,-76.2231,1
43.1098,-76.1995,1
40.6895,-76.1958,1
42.6012,-76.1805,1
36.7968,-76.1767,1
40.1757,-76.1658,1
42.0695,-76.1547,1
43.0481,-76.1474,1
36.8372,-76.1464,1
41.0745,-76.1308,1
43.03,-76.1242,1
39.5564,-76.1242,1
36.8463,-76.0979,2
42.146,-76.0909,1
40.1018,-76.0852,1
40.342,-76.0846,1
38.5632,-76.0788,1
36.8267,-76.0179,1
36.8571,-75.9895,1
36.8529,-75.978,7
40.9584,-75.9746,1
40.9395,-75.9695,1
41.3362,-75.9633,1
41.2973,-75.9534,2
41.2404,-75.9446,1
40.3514,-75.9306,1
38.7519,-75.927,1
42.0987,-75.918,1
40.3253,-75.9161,1
43.9786,-75.9004,1
45.3333,-75.9,1
38.9479,-75.8844,1
39.6172,-75.8678,1
41.2366,-75.8557,1
38.9737,-75.8049,2
40.2645,-75.8041,1
8.8848,-75.7905,1
41.6262,-75.7805,2
39.6837,-75.7497,1
41.4486,-75.728,7
41.8726,-75.7271,3
39.4496,-75.7163,1
39.6155,-75.7044,1
45.4167,-75.7,9
39.6025,-75.6945,1
44.5833,-75.6833,1
4.5339,-75.6811,1
37.6537,-75.6783,1
36.0307,-75.676,1
40.1932,-75.6749,1
41.409,-75.6624,12
41.4503,-75.6582,1
45.4833,-75.65,3
41.4066,-75.6218,1
39.6387,-75.6195,1
40.2605,-75.6155,1
38.9033,-75.6113,1
39.9607,-75.6055,1
39.0125,-75.6051,1
38.3607,-75.5994,2
39.7472,-75.5918,1
38.632,-75.5901,1
40.5025,-75.5868,2
40.3133,-75.5858,1
39.6621,-75.5663,1
6.2518,-75.5636,2
40.5159,-75.5552,1
39.746,-75.5466,2
38.351,-75.5446,1
41.5646,-75.5433,4
39.7976,-75.5392,1
40.1246,-75.5385,2
39.1582,-75.5244,6
40.2588,-75.5104,1
39.816,-75.5045,1
40.5189,-75.5013,1
39.1588,-75.4941,1
40.6084,-75.4902,1
43.2456,-75.4802,1
41.6716,-75.4711,2
39.7296,-75.468,1
40.6563,-75.4661,1
39.0783,-75.461,4
39.7064,-75.4498,1
40.9393,-75.4349,1
39.9193,-75.419,2
40.0548,-75.4083,2
40.5449,-75.4026,1
40.0902,-75.3937,5
38.1771,-75.3927,1
41.5722,-75.3917,2
39.9168,-75.3877,1
42.2875,-75.3861,1
40.6552,-75.3814,1
40.1545,-75.3809,1
40.3265,-75.3697,1
41.7488,-75.358,1
40.2119,-75.3559,2
39.9324,-75.3407,1
40.0266,-75.3333,1
40.322,-75.328,1
39.8902,-75.3273,1
39.8898,-75.3252,1
39.8856,-75.3078,1
40.9588,-75.3006,1
40.2262,-75.2931,1
-0.7167,-75.2833,2
40.2109,-75.2782,1
39.9594,-75.2728,1
39.9984,-75.2712,1
40.0085,-75.2605,1
40.0918,-75.2562,1
38.3081,-75.2409,2
39.7901,-75.2377,2
43.1009,-75.2327,3
40.7432,-75.2242,2
40.8657,-75.2066,2
40.137,-75.2062,1
39.9597,-75.1968,2
40.9868,-75.1946,3
39.9153,-75.1914,1
39.9828,-75.1796,2
39.7864,-75.1791,1
39.8659,-75.1788,1
40.6911,-75.1756,2
38.7259,-75.1678,1
39.9523,-75.1638,11
39.9359,-75.1534,1
39.8382,-75.1527,1
40.1023,-75.1521,1
39.8153,-75.1505,1
40.1883,-75.1502,5
39.9774,-75.1452,1
39.9643,-75.1444,1
39.824,-75.1318,1
40.0959,-75.1252,1
39.6969,-75.125,1
39.7615,-75.1245,4
39.926,-75.1196,1
39.8904,-75.1152,2
38.5557,-75.1081,1
40.0979,-75.1078,1
40.1824,-75.1062,1
39.9911,-75.1014,4
40.2068,-75.0996,1
40.6503,-75.0953,1
39.8677,-75.0907,1
39.9079,-75.0816,1
39.9182,-75.0713,1
39.8023,-75.0641,1
39.9133,-75.0639,1
39.95,-75.0593,1
39.7796,-75.0505,6
39.972,-75.0479,2
40.0593,-75.0464,2
40.0895,-75.0459,5
39.8915,-75.0377,1
39.8535,-75.0376,1
39.8442,-75.031,1
39.9286,-75.0242,5
39.3784,-75.0236,1
39.4968,-75.0157,2
39.5627,-75.0093,1
39.8018,-75.008,1
40.1877,-75.0058,1
39.9068,-74.9966,3
39.6862,-74.9952,1
40.0001,-74.9932,4
40.0925,-74.9853,2
39.8115,-74.9829,1
39.8898,-74.9741,1
39.6397,-74.9738,5
40.4326,-74.9718,1
39.7401,-74.9709,2
39.4553,-74.9608,2
40.2647,-74.9535,1
40.0178,-74.9449,1
40.7382,-74.9441,1
39.9757,-74.9439,2
40.3659,-74.9429,1
39.0287,-74.9385,1
39.8413,-74.9375,1
41.7809,-74.9338,1
44.6609,-74.9258,1
39.7581,-74.9256,1
40.1746,-74.9227,1
39.8912,-74.9218,1
39.9572,-74.9162,3
39.8506,-74.9099,1
40.0251,-74.9079,1
38.9834,-74.9025,1
40.1804,-74.893,2
40.0257,-74.8916,1
39.934,-74.891,1
39.4393,-74.8568,1
40.0707,-74.8332,1
40.854,-74.8291,1
40.8669,-74.822,2
41.0667,-74.8128,1
10.9639,-74.7964,1
41.3032,-74.7935,1
39.9943,-74.7918,2
40.2549,-74.7875,5
40.2171,-74.7429,8
39.4543,-74.7321,1
40.283,-74.7151,5
40.9029,-74.7091,1
40.5918,-74.705,1
40.3682,-74.6949,1
41.3751,-74.6927,1
40.4981,-74.6866,2
40.7752,-74.6824,1
39.8566,-74.6704,2
39.9576,-74.6645,1
40.3756,-74.6597,1
40.9329,-74.6593,1
40.3487,-74.659,1
40.8533,-74.6522,1
40.4776,-74.6268,1
39.535,-74.625,1
39.387,-74.6217,1
40.5953,-74.6173,2
41.0544,-74.6171,1
40.9484,-74.6171,1
39.2548,-74.6029,1
39.3204,-74.6009,2
40.3334,-74.6004,2
39.3176,-74.5946,1
40.8461,-74.5914,1
40.3289,-74.5857,1
40.6761,-74.573,1
39.9456,-74.5558,1
39.3704,-74.5502,2
39.3625,-74.5495,1
40.3929,-74.5412,1
40.2485,-74.5315,2
42.7042,-74.5278,1
40.4981,-74.5245,1
40.2696,-74.5232,1
39.3914,-74.5182,1
40.6308,-74.5122,1
40.5742,-74.4989,1
40.7684,-74.4942,2
41.189,-74.4911,1
40.8841,-74.4863,1
40.8218,-74.481,2
39.3404,-74.4774,1
39.4899,-74.4773,3
41.4487,-74.469,1
40.5516,-74.4637,2
40.0804,-74.4581,1
40.6066,-74.4437,1
40.6199,-74.4274,2
40.3763,-74.4241,1
40.4293,-74.4203,5
40.3305,-74.4179,1
40.5722,-74.4134,1
40.6973,-74.4052,2
40.4465,-74.386,1
40.9148,-74.3838,2
40.8826,-74.3815,1
39.5996,-74.3687,1
40.824,-74.3687,1
40.5767,-74.3674,1
41.2639,-74.3634,1
40.2973,-74.3582,2
43.1313,-74.3571,1
49.8667,-74.35,1
40.659,-74.3474,1
40.5045,-74.347,2
40.6534,-74.3463,1
40.1046,-74.3459,1
40.7049,-74.3172,1
40.6224,-74.3124,2
40.8222,-74.3045,1
40.2321,-74.2986,1
40.8767,-74.2974,1
41.2101,-74.295,1
40.5525,-74.2915,7
40.4779,-74.2907,3
40.6765,-74.2907,1
40.5576,-74.2846,4
40.6097,-74.2806,1
40.2601,-74.2738,1
40.586,-74.2713,5
40.6945,-74.269,1
40.3595,-74.2628,1
39.6954,-74.2588,1
40.4169,-74.2579,1
39.9769,-74.2557,1
39.7042,-74.2546,1
40.6247,-74.2494,1
39.8745,-74.2454,2
40.6221,-74.2446,4
40.8331,-74.2427,1
40.9487,-74.2413,1
41.0281,-74.2371,11
40.696,-74.2287,1
40.004,-74.2258,10
40.7566,-74.2185,1
40.0979,-74.2176,1
40.7104,-74.2111,1
40.8255,-74.2111,1
40.664,-74.2107,2
40.7712,-74.2068,1
39.6247,-74.2042,1
40.8467,-74.2,1
39.9537,-74.1979,4
41.3306,-74.1868,1
40.9357,-74.1863,1
39.9017,-74.1822,6
40.5453,-74.1786,2
41.078,-74.1764,1
40.9121,-74.1748,1
40.7357,-74.1724,1
39.9331,-74.1668,3
40.2909,-74.1652,1
40.9987,-74.1645,1
40.8584,-74.1638,2
40.7949,-74.1619,1
39.9872,-74.1601,7
40.8217,-74.1574,2
40.8471,-74.1574,2
40.9327,-74.1568,1
40.5958,-74.1525,1
41.1148,-74.1496,1
41.5589,-74.1481,1
41.0887,-74.1438,2
40.8769,-74.1433,2
40.9111,-74.1425,1
40.5623,-74.1399,4
40.8326,-74.1307,1
40.566,-74.1258,1
40.7876,-74.1224,5
40.9364,-74.1184,1
40.9816,-74.1138,2
40.0707,-74.1108,1
40.8259,-74.1079,2
40.8526,-74.1078,1
40.3965,-74.1075,6
40.8265,-74.1068,1
44.3511,-74.1034,2
40.7923,-74.1001,1
45.65,-74.1,1
41.0457,-74.0981,1
40.6072,-74.0967,1
40.9028,-74.096,1
40.626,-74.0942,1
40.7282,-74.0776,3
40.7328,-74.0755,1
40.8132,-74.0738,1
40.3603,-74.0728,1
40.2182,-74.071,3
40.3039,-74.0703,1
40.4114,-74.0647,2
40.7801,-74.0633,2
4.6492,-74.0628,12
40.3295,-74.0615,1
40.0912,-74.0479,2
40.8859,-74.0468,7
40.7209,-74.0468,3
41.055,-74.046,3
40.8859,-74.0435,1
40.8529,-74.0421,1
40.7291,-74.0386,1
40.7639,-74.037,1
40.7458,-74.0321,1
40.6234,-74.0288,1
40.7904,-74.0246,1
40.8536,-74.0209,1
40.6888,-74.0203,21
40.2884,-74.0195,1
40.2904,-74.0176,1
41.0605,-74.0166,1
41.0887,-74.0135,1
40.7082,-74.0132,1
40.6166,-74.0124,2
40.2023,-74.0121,1
40.2204,-74.0121,1
40.7087,-74.0104,1
40.6755,-74.0047,1
40.7421,-74.0018,5
40.9233,-73.9984,1
40.7267,-73.9981,2
40.7517,-73.9972,3
40.7605,-73.9933,3
42.8822,-73.9916,1
40.4037,-73.9915,1
40.6944,-73.9906,1
40.7759,-73.9902,1
40.5767,-73.99,1
40.7317,-73.9885,1
40.8615,-73.9882,1
40.6201,-73.9868,1
40.7662,-73.9862,2
40.7168,-73.9861,1
40.6617,-73.9855,2
40.7391,-73.9826,1
40.7769,-73.9813,3
40.7449,-73.9782,5
40.6441,-73.9779,1
40.8269,-73.9765,1
40.7619,-73.9763,20
40.7634,-73.974,1
40.8895,-73.9718,1
41.0974,-73.9701,1
40.7588,-73.968,1
40.6225,-73.9662,1
40.8006,-73.9653,5
41.0484,-73.9608,2
40.9415,-73.9593,2
40.9658,-73.9585,1
40.6449,-73.9583,1
40.6981,-73.9571,1
41.4201,-73.9546,1
40.8116,-73.953,2
40.6501,-73.9496,12
40.8291,-73.9491,1
40.7111,-73.9469,1
40.6809,-73.9463,1
40.6252,-73.9457,1
40.7921,-73.9439,2
40.8399,-73.9422,1
42.8142,-73.9396,1
41.1531,-73.9369,1
40.8504,-73.9369,1
40.6714,-73.9361,3
40.6485,-73.9339,1
40.7611,-73.9319,1
40.8596,-73.9314,1
40.791,-73.9256,1
40.5833,-73.924,2
41.7038,-73.9218,3
41.7004,-73.921,1
40.7035,-73.9182,1
40.6643,-73.915,1
40.815,-73.9082,1
40.8309,-73.907,1
40.7482,-73.9068,1
40.8767,-73.9056,1
40.869,-73.9023,1
40.9312,-73.8988,1
40.8472,-73.8983,2
42.7664,-73.895,1
40.9207,-73.891,1
40.6983,-73.888,2
41.5861,-73.883,1
40.9595,-73.8807,2
45.673,-73.88,1
40.7354,-73.8783,2
40.9513,-73.8773,2
40.8499,-73.8769,8
40.6695,-73.8726,4
40.876,-73.8716,2
40.7638,-73.8709,1
42.7944,-73.8651,2
40.8299,-73.8646,1
43.0056,-73.8628,2
41.1629,-73.8615,2
40.7235,-73.8612,1
40.7471,-73.8601,1
40.8913,-73.8448,2
40.8449,-73.8434,2
40.7229,-73.8424,2
42.6849,-73.8318,2
42.5357,-73.8318,1
40.8728,-73.8287,1
40.7665,-73.827,1
41.0612,-73.8221,1
40.7506,-73.8204,2
41.0551,-73.8201,1
42.008,-73.8175,1
40.7654,-73.8174,4
42.5323,-73.7985,1
45.66,-73.78,1
41.2709,-73.7776,1
41.0748,-73.7751,1
40.6024,-73.7637,1
41.034,-73.7629,1
40.6966,-73.7604,1
40.747,-73.7567,1
42.6526,-73.7562,1
45.4333,-73.75,1
42.6568,-73.7469,1
40.6782,-73.7465,1
45.6,-73.7333,1
40.63,-73.7291,1
44.3751,-73.7282,2
41.2043,-73.7271,2
41.4324,-73.7167,1
40.7251,-73.707,1
42.5325,-73.7042,1
46.0333,-73.7,1
40.7979,-73.6996,1
42.8251,-73.6991,1
41.3246,-73.6976,2
40.9777,-73.6935,1
43.3523,-73.6898,1
40.7351,-73.6879,1
40.7493,-73.6824,1
40.7073,-73.676,1
40.642,-73.6696,1
40.607,-73.651,1
40.6894,-73.6502,1
40.7048,-73.6501,1
40.6587,-73.6412,1
45.42,-73.64,1
43.1583,-73.6361,1
40.7276,-73.6344,1
41.0265,-73.6285,1
40.8354,-73.6237,1
40.6963,-73.6207,1
40.6565,-73.6093,1
42.7495,-73.5951,3
40.8254,-73.5873,1
45.5,-73.5833,26
40.6629,-73.5515,1
41.0857,-73.5449,2
41.061,-73.5429,1
40.6726,-73.5364,1
45.6,-73.5333,1
40.767,-73.5254,3
41.074,-73.5208,2
43.8549,-73.509,1
40.6659,-73.4882,1
40.7405,-73.484,1
41.4231,-73.4771,1
40.782,-73.4739,2
41.3781,-73.4691,2
40.6826,-73.467,3
45.6,-73.45,1
40.6789,-73.4474,1
40.8719,-73.4347,1
40.8681,-73.4257,1
40.8534,-73.4115,2
41.1396,-73.4056,2
41.4673,-73.3883,1
43.5408,-73.3649,1
40.8152,-73.3624,1
40.7066,-73.3501,3
40.8768,-73.3246,1
42.0212,-73.2961,1
44.7225,-73.2923,1
40.8393,-73.2797,1
42.4728,-73.2744,1
41.1412,-73.2637,3
40.781,-73.2522,1
42.6442,-73.2463,1
40.7812,-73.2462,2
42.4501,-73.2454,1
-39.8,-73.2333,1
44.4929,-73.2253,1
41.4815,-73.2132,1
40.8594,-73.2121,1
44.4759,-73.2121,1
41.2094,-73.2116,1
41.167,-73.2048,1
43.4173,-73.2043,1
45.5667,-73.2,1
40.78,-73.1983,1
40.7431,-73.1926,1
41.2066,-73.1718,1
44.6517,-73.1471,1
40.744,-73.1387,1
41.3158,-73.1354,1
41.1845,-73.1332,1
41.8394,-73.1255,1
40.8156,-73.1181,1
40.8529,-73.1151,1
40.8154,-73.1123,2
40.9415,-73.1059,1
42.8626,-73.0998,1
40.7306,-73.0995,1
40.7447,-73.086,1
44.4235,-73.0854,1
40.8123,-73.0784,1
41.5514,-73.0652,1
41.4878,-73.0627,2
41.4364,-73.0588,1
41.2223,-73.0565,2
-36.8333,-73.05,2
40.8714,-73.0425,1
40.8665,-73.0357,1
41.2794,-73.0329,1
40.8312,-73.0296,1
41.5348,-73.0233,1
40.7699,-72.9994,1
41.2707,-72.9471,2
41.6816,-72.9405,1
41.3745,-72.9396,1
44.4651,-72.9358,1
41.3081,-72.9282,2
41.3094,-72.924,2
40.8695,-72.8868,1
40.8992,-72.8832,2
40.7948,-72.8797,1
40.8015,-72.8676,1
41.2833,-72.8653,1
41.3909,-72.8595,1
41.7198,-72.832,1
41.8098,-72.8307,2
41.9959,-72.8295,1
41.457,-72.8232,1
41.5422,-72.8195,1
41.2795,-72.8151,1
41.4566,-72.8103,1
41.6034,-72.7763,1
42.1733,-72.7715,3
41.6666,-72.7696,1
44.6903,-72.769,1
41.7527,-72.7585,1
41.7814,-72.7544,1
45.2,-72.75,1
41.8527,-72.7362,1
45.3833,-72.7333,1
41.7779,-72.7032,1
44.1266,-72.6827,1
41.8648,-72.6819,1
41.7686,-72.6745,1
41.5497,-72.6531,4
40.9223,-72.6371,1
41.7823,-72.612,2
42.6342,-72.6026,2
-38.7333,-72.6,1
42.1015,-72.5898,1
41.5994,-72.5879,1
41.8338,-72.5706,1
41.9845,-72.5571,1
43.6242,-72.5184,1
46.3667,-72.5,1
42.062,-72.4989,1
41.5573,-72.4945,1
41.8366,-72.4632,1
42.3896,-72.4534,1
41.5068,-72.443,1
42.1343,-72.4233,1
40.9077,-72.4178,1
43.4804,-72.3848,1
43.3767,-72.3468,1
42.0953,-72.3245,1
42.1927,-72.2929,3
42.9703,-72.28,1
41.8967,-72.2642,1
-39.2667,-72.2167,1
41.6362,-72.2126,1
42.2126,-72.1912,1
41.7948,-72.1273,1
41.4345,-72.1098,1
41.3452,-72.1088,2
45.0167,-72.0833,1
44.5326,-72.047,1
4,-72,2
46.05,-71.9667,3
41.9151,-71.909,1
41.3686,-71.8637,2
42.0581,-71.8466,1
42.1955,-71.8463,1
42.2857,-71.8292,1
42.5908,-71.8055,1
42.2626,-71.8023,4
42.3117,-71.796,1
42.5244,-71.7657,1
42.2485,-71.7656,1
42.5251,-71.7598,1
42.8354,-71.649,1
42.1358,-71.6431,2
41.3832,-71.6417,1
42.3195,-71.6412,1
10.6317,-71.6406,3
43.4423,-71.589,1
42.3458,-71.5506,1
41.9756,-71.5449,1
43.2345,-71.5227,2
42.1544,-71.521,1
41.8287,-71.5185,1
42.7726,-71.5092,1
42.7305,-71.4958,1
43.0079,-71.495,3
41.998,-71.4941,3
43.5279,-71.4703,1
42.7654,-71.4676,3
41.7694,-71.4676,2
41.705,-71.4604,1
42.9956,-71.4548,1
41.8207,-71.4492,1
42.9403,-71.4435,1
41.8545,-71.4378,1
42.3233,-71.4352,2
41.7775,-71.4333,2
41.7001,-71.4162,2
41.824,-71.4128,2
41.7501,-71.4109,1
41.8195,-71.4107,1
41.7008,-71.3922,1
41.7673,-71.3648,1
42.3613,-71.3629,1
41.8784,-71.3539,1
42.2873,-71.3524,2
42.5879,-71.3498,1
42.6241,-71.3389,2
42.4282,-71.3163,1
42.6334,-71.3162,2
42.741,-71.3161,1
42.656,-71.3049,1
-41.1403,-71.3014,1
42.8054,-71.3013,1
46.0833,-71.3,1
41.9445,-71.2856,1
42.3084,-71.2787,2
42.3117,-71.2722,1
42.403,-71.259,13
42.1512,-71.2569,1
42.5493,-71.2558,1
46.8,-71.25,3
42.3444,-71.2479,1
42.3765,-71.2356,1
42.6106,-71.2342,1
42.0608,-71.2337,1
42.4574,-71.2178,1
42.3306,-71.1995,3
42.3959,-71.1787,1
41.7015,-71.1551,1
41.7579,-71.1531,1
42.3189,-71.1504,1
43.8992,-71.1484,1
42.7084,-71.1435,1
44.0742,-71.1401,1
42.3221,-71.1334,1
42.3596,-71.1287,1
43.9792,-71.1204,1
42.4019,-71.1193,1
41.7305,-71.1145,1
42.3751,-71.1056,2
42.3646,-71.1028,3
42.3451,-71.0993,2
42.8365,-71.0948,1
41.9001,-71.0898,1
42.3626,-71.0843,5
42.3496,-71.0746,2
42.5013,-71.0689,1
42.9084,-71.0611,1
42.3584,-71.0598,6
42.7959,-71.057,2
42.3605,-71.0548,1
43.3029,-71.046,1
42.1626,-71.0412,1
42.3346,-71.0362,1
42.0834,-71.0184,1
46.4333,-71.0167,2
42.6025,-71.0119,1
-30,-71,5
42.0858,-70.9999,1
42.4163,-70.9969,1
43.3045,-70.9756,1
41.9904,-70.975,1
42.5767,-70.9549,1
43.0687,-70.9517,1
41.6628,-70.9447,1
42.5279,-70.9287,1
43.1871,-70.91,1
42.5153,-70.9075,1
42.8135,-70.886,2
42.8948,-70.8712,1
43.2659,-70.8645,1
42.5653,-70.8578,2
41.7534,-70.8481,1
41.6649,-70.8109,1
43.0677,-70.8008,1
46.65,-70.8,1
42.2081,-70.775,1
43.0718,-70.7626,1
-34.1708,-70.7444,1
42.6179,-70.7154,1
19.8,-70.6833,2
19,-70.6667,2
-33.45,-70.6667,25
42.6159,-70.662,2
41.8734,-70.6394,4
41.5784,-70.5586,1
43.4961,-70.4886,1
43.4926,-70.4534,1
-23.65,-70.4,2
44.1003,-70.2148,2
41.6713,-70.1916,1
42.0584,-70.1786,1
-20.2208,-70.1431,1
41.9376,-70.0328,1
